,revenue_main,adult_main,budget_main,id_main,release_date_main,runtime_main,Action_genre_main,Adventure_genre_main,Animation_genre_main,Comedy_genre_main,Crime_genre_main,Documentary_genre_main,Drama_genre_main,Family_genre_main,Fantasy_genre_main,History_genre_main,Horror_genre_main,Music_genre_main,Mystery_genre_main,Romance_genre_main,Science Fiction_genre_main,TV Movie_genre_main,Thriller_genre_main,War_genre_main,Western_genre_main,collection_popularity_coll_details,popularity_crew,0_gender_crew,1_gender_crew,2_gender_crew,3_gender_crew,Directing_relevance_crew,popularity_crew_2,0_gender_crew_2,1_gender_crew_2,2_gender_crew_2,3_gender_crew_2,Directing_relevance_crew_2,popularity_crew_3,0_gender_crew_3,1_gender_crew_3,2_gender_crew_3,3_gender_crew_3,Directing_relevance_crew_3,popularity_cast,2_gender_cast,1_gender_cast,0_gender_cast,3_gender_cast,Acting_relevance_cast,popularity_cast_2,2_gender_cast_2,1_gender_cast_2,0_gender_cast_2,3_gender_cast_2,Acting_relevance_cast_2,popularity_cast_3,2_gender_cast_3,1_gender_cast_3,0_gender_cast_3,3_gender_cast_3,Acting_relevance_cast_3,popularity_cast_4,2_gender_cast_4,1_gender_cast_4,0_gender_cast_4,3_gender_cast_4,Acting_relevance_cast_4,popularity_cast_5,2_gender_cast_5,1_gender_cast_5,0_gender_cast_5,3_gender_cast_5,Acting_relevance_cast_5
0,5303.0,False,130178.0,523931.0,2018-08-10,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.365,0.631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,1.452,1.0,0.0,0.0,0.0,1.0
1,7000000.0,False,0.0,13649.0,2007-08-17,111.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.06266666666667,1.9669999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085,0.0,1.0,0.0,0.0,1.0,3.798,0.0,1.0,0.0,0.0,1.0,4.907,1.0,0.0,0.0,0.0,1.0,1.626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42000000.0,False,5000000.0,15691.0,1996-05-12,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.7509999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.795,1.0,0.0,0.0,0.0,1.0,1.6380000000000001,0.0,1.0,0.0,0.0,1.0,2.5469999999999997,1.0,0.0,0.0,0.0,1.0,0.872,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8900000.0,False,7000000.0,13001.0,2008-03-11,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865,0.0,1.0,0.0,0.0,1.0,3.55,1.0,0.0,0.0,0.0,1.0,2.2030000000000003,1.0,0.0,0.0,0.0,1.0,1.879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,127345.0,False,0.0,397520.0,2016-02-15,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.3756666666666675,0.6940000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.0,0.0,0.0,1.0,1.166,0.0,1.0,0.0,0.0,1.0,0.732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1309580.0,False,4000000.0,45839.0,2010-09-18,83.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.2316666666666665,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8739999999999997,0.0,1.0,0.0,0.0,1.0,3.667,1.0,0.0,0.0,0.0,1.0,1.06,0.0,1.0,0.0,0.0,1.0,5.919,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,136000000.0,False,5500000.0,56427.0,2003-02-28,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235,0.0,1.0,0.0,0.0,1.0,5.781000000000001,0.0,1.0,0.0,0.0,1.0,4.114,0.0,1.0,0.0,0.0,1.0,1.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15.0,False,20.0,62796.0,2011-04-18,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,2.819,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1340000000000001,1.0,0.0,0.0,0.0,1.0,1.5659999999999998,0.0,1.0,0.0,0.0,1.0,6.334,1.0,0.0,0.0,0.0,1.0,3.3960000000000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3500000.0,False,3500000.0,19312.0,2006-06-10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.982,1.0,0.0,0.0,0.0,1.0,2.211,1.0,0.0,0.0,0.0,1.0,2.707,0.0,1.0,0.0,0.0,1.0,0.728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5000000.0,False,100000.0,26446.0,2001-01-19,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.7009999999999998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.0,0.0,0.0,1.0,9.71,1.0,0.0,0.0,0.0,1.0,4.138,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,19.0,False,42.0,48891.0,2003-03-20,89.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.706,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.0,0.0,0.0,0.0,1.0,6.848,0.0,1.0,0.0,0.0,1.0,3.6489999999999996,1.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.0,0.0,1.0,2.201,0.0,1.0,0.0,0.0,1.0
11,500.0,False,750000.0,68666.0,2007-01-01,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.629,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.693,0.0,1.0,0.0,0.0,1.0,5.982,1.0,0.0,0.0,0.0,1.0,2.8510000000000004,1.0,0.0,0.0,0.0,1.0,1.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,721077945.0,False,200000000.0,385128.0,2021-05-19,143.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.8859,6.189,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.175999999999998,0.0,1.0,0.0,0.0,1.0,7.686,1.0,0.0,0.0,0.0,1.0,8.092,1.0,0.0,0.0,0.0,1.0,5.919,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,103966489.0,False,40000000.0,637649.0,2021-04-22,119.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,7.694,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982,1.0,0.0,0.0,0.0,1.0,11.401,1.0,0.0,0.0,0.0,1.0,3.97,1.0,0.0,0.0,0.0,1.0,4.268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,344931.0,False,30000000.0,574060.0,2021-07-14,114.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,201.03449999999998,1.528,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837,0.0,1.0,0.0,0.0,1.0,5.188,0.0,1.0,0.0,0.0,1.0,22.894000000000002,0.0,1.0,0.0,0.0,1.0,5.646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,233274812.0,False,200000000.0,337404.0,2021-05-26,134.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.8795,1.56,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.183,0.0,1.0,0.0,0.0,1.0,8.992,1.0,0.0,0.0,0.0,1.0,4.753,1.0,0.0,0.0,0.0,1.0,16.909000000000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8115215.0,False,0.0,645788.0,2021-08-19,109.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.031,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428999999999999,0.0,1.0,0.0,0.0,1.0,15.613,1.0,0.0,0.0,0.0,1.0,15.600999999999999,1.0,0.0,0.0,0.0,1.0,3.4130000000000003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,38000000.0,False,75000000.0,644495.0,2021-11-24,158.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,13.774000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.484,1.0,0.0,0.0,0.0,1.0,10.17,1.0,0.0,0.0,0.0,1.0,4.977,1.0,0.0,0.0,0.0,1.0,14.136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2987741.0,False,0.0,539885.0,2020-07-02,96.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.187,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2139999999999995,1.0,0.0,0.0,0.0,1.0,9.642999999999999,1.0,0.0,0.0,0.0,1.0,4.327,1.0,0.0,0.0,0.0,1.0,4.085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,11620603.0,False,0.0,524369.0,2021-09-22,120.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,1.0,0.0,0.0,0.0,1.0,3.215,1.0,0.0,0.0,0.0,1.0,9.488,1.0,0.0,0.0,0.0,1.0,2.787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,780000.0,False,0.0,503736.0,2021-05-14,148.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.03433333333334,8.093,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.198,0.0,1.0,0.0,0.0,1.0,2.778,1.0,0.0,0.0,0.0,1.0,5.083,0.0,1.0,0.0,0.0,1.0,11.277999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,22039969.0,False,23000000.0,634528.0,2021-01-15,108.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.612,0.0,1.0,0.0,0.0,1.0,6.5329999999999995,0.0,1.0,0.0,0.0,1.0,2.085,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,34560577.0,False,20000000.0,15092.0,2009-04-16,96.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.696,0.0,1.0,0.0,0.0,1.0,6.124,1.0,0.0,0.0,0.0,1.0,2.449,1.0,0.0,0.0,0.0,1.0,8.825,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,392000000.0,False,100000000.0,106646.0,2013-12-25,180.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593999999999999,1.0,0.0,0.0,0.0,1.0,20.925,0.0,1.0,0.0,0.0,1.0,5.811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,61779301.0,False,17000000.0,615457.0,2021-03-18,92.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687,1.0,0.0,0.0,0.0,1.0,11.618,0.0,1.0,0.0,0.0,1.0,12.652000000000001,1.0,0.0,0.0,0.0,1.0,5.422000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1074251311.0,False,55000000.0,475557.0,2019-10-02,122.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.557,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,1.0,0.0,0.0,0.0,1.0,8.306000000000001,0.0,1.0,0.0,0.0,1.0,7.593,0.0,1.0,0.0,0.0,1.0,5.974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,326709727.0,False,55000000.0,458156.0,2019-05-15,130.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.6195,2.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.994,0.0,1.0,0.0,0.0,1.0,8.135,1.0,0.0,0.0,0.0,1.0,5.976,1.0,0.0,0.0,0.0,1.0,7.872000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,126690726.0,False,53000000.0,22803.0,2009-10-15,109.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.7530000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454,1.0,0.0,0.0,0.0,1.0,3.5780000000000003,1.0,0.0,0.0,0.0,1.0,6.55,1.0,0.0,0.0,0.0,1.0,8.613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,29404235.0,False,0.0,553604.0,2020-09-03,99.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.482000000000001,1.0,0.0,0.0,0.0,1.0,4.123,0.0,1.0,0.0,0.0,1.0,6.845,1.0,0.0,0.0,0.0,1.0,4.5969999999999995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,218340595.0,False,60000000.0,75780.0,2012-12-20,130.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.48949999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.313,0.0,1.0,0.0,0.0,1.0,2.821,1.0,0.0,0.0,0.0,1.0,5.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,154026136.0,False,37000000.0,23168.0,2010-09-15,125.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.895999999999999,0.0,1.0,0.0,0.0,1.0,20.086,1.0,0.0,0.0,0.0,1.0,5.031000000000001,1.0,0.0,0.0,0.0,1.0,6.0120000000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,36544468.0,False,20000000.0,602734.0,2021-05-12,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.6189999999999998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.613,1.0,0.0,0.0,0.0,1.0,4.663,1.0,0.0,0.0,0.0,1.0,6.643,0.0,1.0,0.0,0.0,1.0,1.7309999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,29844012.0,False,30000000.0,602269.0,2021-01-28,128.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.5860000000000003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555,1.0,0.0,0.0,0.0,1.0,10.17,1.0,0.0,0.0,0.0,1.0,3.4010000000000002,1.0,0.0,0.0,0.0,1.0,2.281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,201858461.0,False,75000000.0,495764.0,2020-02-05,109.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.2790000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.573,1.0,0.0,0.0,0.0,1.0,25.535,0.0,1.0,0.0,0.0,1.0,4.671,0.0,1.0,0.0,0.0,1.0,2.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,214104620.0,False,100000000.0,11322.0,2009-07-01,140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.258,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,1.0,0.0,0.0,0.0,1.0,9.901,0.0,1.0,0.0,0.0,1.0,9.757,1.0,0.0,0.0,0.0,1.0,4.906000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,192330738.0,False,55000000.0,156022.0,2014-09-24,132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.4125,5.5920000000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.183,1.0,0.0,0.0,0.0,1.0,35.066,0.0,1.0,0.0,0.0,1.0,1.724,0.0,0.0,1.0,0.0,1.0,5.689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,942666.0,False,30000000.0,531499.0,2020-08-07,95.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.585,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354,0.0,1.0,0.0,0.0,1.0,2.59,1.0,0.0,0.0,0.0,1.0,4.8580000000000005,0.0,1.0,0.0,0.0,1.0,6.827000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,104399548.0,False,49000000.0,198184.0,2015-03-04,120.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.7480000000000002,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.614,1.0,0.0,0.0,0.0,1.0,10.183,1.0,0.0,0.0,0.0,1.0,1.4180000000000001,1.0,0.0,0.0,0.0,1.0,5.117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,967000.0,False,30000000.0,42194.0,2010-03-20,92.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.1755,2.282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063,0.0,1.0,0.0,0.0,1.0,3.802,1.0,0.0,0.0,0.0,1.0,2.399,1.0,0.0,0.0,0.0,1.0,6.321000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,171539887.0,False,40000000.0,324552.0,2017-02-08,122.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.6195,2.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.327,1.0,0.0,0.0,0.0,1.0,8.135,1.0,0.0,0.0,0.0,1.0,3.843,1.0,0.0,0.0,0.0,1.0,3.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,741875.0,False,15774948.0,55846.0,2011-05-20,97.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783,1.0,0.0,0.0,0.0,1.0,4.474,1.0,0.0,0.0,0.0,1.0,1.57,0.0,1.0,0.0,0.0,1.0,7.059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,203277636.0,False,66000000.0,136797.0,2014-03-12,132.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6180000000000003,1.0,0.0,0.0,0.0,1.0,6.734,0.0,1.0,0.0,0.0,1.0,2.2680000000000002,1.0,0.0,0.0,0.0,1.0,8.611,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1238764765.0,False,250000000.0,337339.0,2017-04-12,136.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.8859,1.7530000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.076999999999998,1.0,0.0,0.0,0.0,1.0,37.760999999999996,1.0,0.0,0.0,0.0,1.0,14.175999999999998,0.0,1.0,0.0,0.0,1.0,7.686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
